exercise_id,entity_1,entity_2,x_text,x_dep,x_type,label
101,Employee,employee attendance,0.7201472520828247,1.0,0.9977749279342794,1
101,Employee,Performance evaluation,0.8265354037284851,0.5,0.6054576560854912,1
101,Department,employee department transfer,0.7078193426132202,1.0,0.9999999958776927,1
101,Department,employee attendance,0.5877392292022705,0.25,0.9999999958776927,0
101,Department,Performance evaluation,0.8265354037284851,0.333,0.9999999958776927,0
101,employee department transfer,employee attendance,0.5809397101402283,1.0,0.9977749279342794,0
101,employee department transfer,Performance evaluation,0.5267672538757324,0.25,0.5444212406873703,0
101,employee attendance,Performance evaluation,0.5411012172698975,0.25,0.9977749279342794,0
102,User,Role,0.44918081164360046,0.25,0.9999999958776927,1
102,User,Torrent file,0.8360488414764404,0.5,0.9999999958776927,1
102,Role,Torrent file,0.6829454302787781,0.25,0.9999999958776927,0
103,Employee,Department,0.6799521446228027,0.167,0.9999999958776927,1
103,Employee,Salary standard,0.738322377204895,0.5,0.6506733894348145,1
103,Employee,Employee position change,0.6799521446228027,1.0,0.789701521396637,1
103,Department,Salary standard,0.738322377204895,0.0,0.9999999958776927,0
103,Department,Employee position change,0.6799521446228027,0.5,0.9999999958776927,1
103,Salary standard,Employee position change,0.5373549461364746,0.25,0.6416075825691223,0
104,User,Mailing list,0.8150316476821899,0.143,0.9999999958776927,1
104,User,Email campaign,0.8150316476821899,0.167,0.9999999958776927,0
104,User,Subscriber,0.8150316476821899,0.111,0.9999999958776927,1
104,User,Campaign mailing list association,0.546339750289917,0.25,0.9999999958776927,0
104,User,Message,0.8150316476821899,0.1,0.9999999958776927,0
104,Mailing list,Email campaign,0.8150316476821899,0.5,0.9999999958776927,0
104,Mailing list,Subscriber,0.8150316476821899,0.333,0.9999999958776927,0
104,Mailing list,Campaign mailing list association,0.5319107174873352,1.0,0.9999999958776927,1
104,Mailing list,Message,0.8150316476821899,0.25,0.9999999958776927,0
104,Email campaign,Subscriber,0.8150316476821899,0.25,0.9999998491308444,0
104,Email campaign,Campaign mailing list association,0.5481699109077454,1.0,0.999999499096851,1
104,Email campaign,Message,0.8150316476821899,0.5,0.999999499096851,1
104,Subscriber,Campaign mailing list association,0.5836355686187744,0.25,0.5370495669980353,0
104,Subscriber,Message,0.8150316476821899,0.25,0.5370495669980353,1
104,Campaign mailing list association,Message,0.5407278537750244,0.25,0.6033831536769867,0
105,User,User dynamic information,0.6095362901687622,1.0,0.9999999958776927,1
105,User,Add Contact,0.48987841606140137,0.25,0.9999999958776927,1
105,User,Social Activity,0.660663902759552,0.25,0.9999999958776927,1
105,User dynamic information,Add Contact,0.585192084312439,0.25,0.599187821149826,0
105,User dynamic information,Social Activity,0.7025866508483887,0.25,0.5839116051793098,1
105,Add Contact,Social Activity,0.4355451464653015,0.25,0.5922919809818268,0
106,User,Post,0.7472942471504211,0.5,0.9999999958776927,1
106,User,Comment,0.7472942471504211,0.333,0.9999999958776927,0
106,Post,Comment,0.7472942471504211,0.5,0.7614723443984985,0
107,Game,Spaceship,0.8640064001083374,0.25,0.6602389514446259,1
107,Game,Fighter,0.4653403162956238,0.25,0.714198648929596,0
107,Spaceship,Fighter,0.8390235900878906,0.25,0.6462584435939789,1
108,Department,Employee,0.7798162698745728,0.125,0.9999999958776927,1
109,Country,Member,0.8570961356163025,0.333,0.5954011976718903,1
109,Country,Address,0.7243304252624512,0.333,0.6878112405538559,1
109,Country,Member Address Management,0.6365982294082642,0.25,0.5249143056571484,0
109,Member,Address,0.7243304252624512,0.25,0.6545955389738083,0
109,Member,Member Address Management,0.6099681854248047,1.0,0.7466150224208832,1
109,Address,Member Address Management,0.5563982129096985,1.0,0.7618050873279572,1
110,User,Update,0.5951396226882935,0.333,0.9999999958776927,1
110,User,Follow Relationship,0.556735098361969,0.5,0.9999999958776927,1
110,User,Comment,0.5853393077850342,0.5,0.9999999958776927,1
110,Update,Follow Relationship,0.37672746181488037,0.25,0.5813077092170715,0
110,Update,Comment,0.5853393077850342,0.333,0.6860749274492264,1
110,Follow Relationship,Comment,0.4510423243045807,0.25,0.5887452512979507,0
111,User,Employee,0.7195401191711426,0.5,0.9999999958776927,0
111,User,Credit Record,0.7195401191711426,0.2,0.9999999958776927,1
111,User,Company,0.7195401191711426,0.333,0.9999999958776927,0
111,Employee,Credit Record,0.7978936433792114,0.25,0.5693855583667755,1
111,Employee,Company,0.7195401191711426,0.5,0.7781632542610168,1
111,Credit Record,Company,0.7195401191711426,0.143,0.5905390977859497,0
112,Office location,Employee,0.4435798227787018,0.25,0.7023252248764038,1
112,Office location,Customer,0.4723610579967499,0.25,0.9950547536867305,0
112,Office location,Product,0.3916206955909729,0.25,0.6055009216070175,0
112,Office location,Order,0.42369067668914795,0.25,0.608071468770504,0
112,Office location,Order detail,0.5038992762565613,0.25,0.5802182853221893,0
112,Office location,Sales performance record,0.4871659278869629,0.25,0.5956976041197777,0
112,Office location,Payment record,0.4645693600177765,0.25,0.5584063827991486,0
112,Employee,Customer,0.7177245020866394,0.5,0.9950547536867305,1
112,Employee,Product,0.7177245020866394,0.5,0.6446507126092911,0
112,Employee,Order,0.7177245020866394,0.333,0.6486393213272095,0
112,Employee,Order detail,0.49156075716018677,0.25,0.5993717759847641,0
112,Employee,Sales performance record,0.4777216613292694,0.25,0.6037808060646057,1
112,Employee,Payment record,0.4187527894973755,0.25,0.5774505287408829,0
112,Customer,Product,0.7177245020866394,0.333,0.9950547536867305,0
112,Customer,Order,0.7177245020866394,0.5,0.9950547536867305,0
112,Customer,Order detail,0.508459746837616,0.25,0.9950547536867305,0
112,Customer,Sales performance record,0.5023322105407715,0.25,0.9950547536867305,0
112,Customer,Payment record,0.42508524656295776,0.25,0.9950547536867305,1
112,Product,Order,0.7177245020866394,0.25,0.700809895992279,0
112,Product,Order detail,0.3173312246799469,0.25,0.5779044926166534,1
112,Product,Sales performance record,0.38223087787628174,0.25,0.623155266046524,0
112,Product,Payment record,0.3782057464122772,0.25,0.5270316619426012,0
112,Order,Order detail,0.33611419796943665,1.0,0.830394059419632,1
112,Order,Sales performance record,0.4505981504917145,0.25,0.5644474700093269,0
112,Order,Payment record,0.37559717893600464,0.25,0.6163210719823837,0
112,Order detail,Sales performance record,0.4943670332431793,0.25,0.6008051782846451,0
112,Order detail,Payment record,0.44447654485702515,0.25,0.6258054226636887,0
112,Sales performance record,Payment record,0.4541283845901489,1.0,0.6365240961313248,0
113,Product,Customer,0.7975219488143921,0.333,0.9950547536867305,0
113,Product,Order,0.9022033214569092,0.5,0.700809895992279,0
113,Product,Order Detail,0.46239912509918213,0.25,0.5779044926166534,1
113,Customer,Order,0.7975219488143921,0.25,0.9950547536867305,1
113,Customer,Order Detail,0.5614804029464722,0.25,0.9950547536867305,0
113,Order,Order Detail,0.45667117834091187,1.0,0.830394059419632,1
114,User,Article,0.7349419593811035,0.25,0.9999999958776927,1
114,User,Comment,0.7349419593811035,0.167,0.9999999958776927,1
114,User,Comment Like,0.5272094011306763,0.25,0.9999999958776927,1
114,User,Log,0.7349419593811035,0.0,0.9999999958776927,1
114,Article,Comment,0.7349419593811035,0.2,0.6639597117900848,1
114,Article,Comment Like,0.44146430492401123,0.25,0.6012750566005707,0
114,Article,Log,0.7349419593811035,0.0,0.5964651852846146,0
114,Comment,Comment Like,0.4105660021305084,1.0,0.8711277842521667,1
114,Comment,Log,0.7349419593811035,0.0,0.6637702584266663,0
114,Comment Like,Log,0.5253908634185791,0.25,0.6594485640525818,0
115,Unit,Benchmark Testing,0.8068867921829224,0.2,0.5579671673476696,1
116,Customers Table,Airlines Table,0.5669299364089966,1.0,0.7384886145591736,0
116,Customers Table,CustomerReviews Table,0.4378121495246887,1.0,0.8450374603271484,0
116,Customers Table,CustomerBankAccounts Table,0.5626400113105774,1.0,0.8327193260192871,0
116,Airlines Table,CustomerReviews Table,0.5000299215316772,1.0,0.6844977736473083,0
116,Airlines Table,CustomerBankAccounts Table,0.6115848422050476,1.0,0.6953361183404922,0
116,CustomerReviews Table,CustomerBankAccounts Table,0.47238850593566895,1.0,0.7362569272518158,0
117,User,Data record,0.9432012438774109,0.333,0.9999999958776927,1
117,User,Operation data,0.5709439516067505,0.25,0.9999999958776927,1
117,Data record,Operation data,0.6664155125617981,1.0,0.7708155810832977,1
118,employee,department,0.8289989233016968,0.25,0.9999999958776927,1
118,employee,employee attendance,0.579562783241272,1.0,0.9977749279342794,0
118,employee,employee transfer department,0.48127007484436035,1.0,0.7660402655601501,1
118,employee,employee leave,0.34039944410324097,1.0,0.8297818899154663,1
118,employee,employee overtime,0.3529167175292969,1.0,0.816011905670166,1
118,department,employee attendance,0.5217230319976807,0.25,0.9999999958776927,0
118,department,employee transfer department,0.48833325505256653,1.0,0.9999999958776927,1
118,department,employee leave,0.42579591274261475,0.25,0.9999999958776927,0
118,department,employee overtime,0.41972339153289795,0.25,0.9999999958776927,0
118,employee attendance,employee transfer department,0.49963557720184326,1.0,0.9977749279342794,0
118,employee attendance,employee leave,0.38436514139175415,1.0,0.9977749279342794,0
118,employee attendance,employee overtime,0.4000386893749237,1.0,0.9977749279342794,0
118,employee transfer department,employee leave,0.4224419593811035,1.0,0.7700492739677429,0
118,employee transfer department,employee overtime,0.4391862154006958,1.0,0.7108174860477448,0
118,employee leave,employee overtime,0.2873126268386841,1.0,0.7767735719680786,0
119,User,Indicator,0.8587177991867065,0.2,0.9999999958776927,0
119,User,User assigned indicator,0.5860827565193176,1.0,0.9999999958776927,1
119,User,Indicator data record,0.5856921672821045,0.25,0.9999999958776927,1
119,Indicator,User assigned indicator,0.6453968286514282,1.0,0.8276220262050629,1
119,Indicator,Indicator data record,0.5856921672821045,1.0,0.816409170627594,1
119,User assigned indicator,Indicator data record,0.6772468090057373,1.0,0.7455561310052872,0
120,User,Game Character,0.5492082834243774,0.25,0.9999999958776927,0
120,User,Corporation,0.8770583868026733,0.2,0.9999999958776927,1
120,User,User Login Record,0.5055352449417114,1.0,0.9999999958776927,1
120,User,Application,0.5661002397537231,0.25,0.9999999958776927,1
120,User,API Key,0.5098201036453247,0.25,0.9999999958776927,0
120,Game Character,Corporation,0.6738653779029846,0.333,0.6113627403974533,1
120,Game Character,User Login Record,0.6413727402687073,0.25,0.5819055140018463,0
120,Game Character,Application,0.46909189224243164,0.25,0.6084631979465485,0
120,Game Character,API Key,0.5201759934425354,0.25,0.5829621776938438,0
120,Corporation,User Login Record,0.5429392457008362,0.25,0.5643898248672485,0
120,Corporation,Application,0.3508910536766052,0.25,0.6415019631385803,0
120,Corporation,API Key,0.4703499376773834,0.25,0.547779992222786,1
120,User Login Record,Application,0.5968559980392456,0.25,0.6164468601346016,0
120,User Login Record,API Key,0.5372320413589478,0.25,0.5785559415817261,0
120,Application,API Key,0.4782041907310486,0.25,0.5764267444610596,1
121,User,Authenticated User,0.7307016253471375,1.0,0.9999999958776927,1
121,User,Service,0.7363017201423645,0.167,0.9999999958776927,0
121,User,Worker Node,0.7363017201423645,0.143,0.9999999958776927,0
121,User,Authenticated Consumer,0.6470779180526733,0.143,0.9999999958776927,1
121,User,User Migration,0.7063286900520325,1.0,0.9999999958776927,1
121,User,Session,0.510140061378479,0.25,0.9999999958776927,0
121,User,Encrypted Data Test,0.4172155261039734,0.25,0.9999999958776927,0
121,Authenticated User,Service,0.6309300661087036,0.25,0.9999999958776927,0
121,Authenticated User,Worker Node,0.551571249961853,0.25,0.5701179578900337,0
121,Authenticated User,Authenticated Consumer,0.6118770837783813,1.0,0.8654346466064453,0
121,Authenticated User,User Migration,0.6617556214332581,1.0,0.9999999958776927,0
121,Authenticated User,Session,0.6157522797584534,0.25,0.693655788898468,0
121,Authenticated User,Encrypted Data Test,0.5225734710693359,0.25,0.5657752379775047,0
121,Service,Worker Node,0.7363017201423645,0.5,0.9999999958776927,1
121,Service,Authenticated Consumer,0.510140061378479,0.25,0.9999999958776927,0
121,Service,User Migration,0.5579601526260376,0.25,0.9999999958776927,0
121,Service,Session,0.510140061378479,0.2,0.9999999958776927,0
121,Service,Encrypted Data Test,0.29146531224250793,0.25,0.9999999958776927,0
121,Worker Node,Authenticated Consumer,0.510140061378479,0.25,0.5601745098829269,0
121,Worker Node,User Migration,0.438828706741333,0.25,0.9999999958776927,0
121,Worker Node,Session,0.510140061378479,0.2,0.5868975445628166,0
121,Worker Node,Encrypted Data Test,0.24287688732147217,0.25,0.49152935668826103,0
121,Authenticated Consumer,User Migration,0.658328652381897,0.25,0.9999999958776927,0
121,Authenticated Consumer,Session,0.510140061378479,0.333,0.6133669763803482,1
121,Authenticated Consumer,Encrypted Data Test,0.45878103375434875,0.25,0.556405670940876,0
121,User Migration,Session,0.5746947526931763,0.25,0.9999999958776927,0
121,User Migration,Encrypted Data Test,0.4880464971065521,0.25,0.9999999958776927,0
121,Session,Encrypted Data Test,0.31916746497154236,0.25,0.5364034473896027,0
122,Conversation,Message,0.42421817779541016,0.25,0.9468060128462683,1
122,Conversation,Inquiry,0.4166686534881592,0.25,0.9468060128462683,0
122,Conversation,Organization,0.8427757620811462,0.25,0.9999999958776927,0
122,Conversation,Security Base Record,0.5348174571990967,0.25,0.9468060128462683,1
122,Conversation,Customer,0.8427757620811462,0.25,0.9998645517007605,1
122,Message,Inquiry,0.43680915236473083,0.25,0.7091400027275085,0
122,Message,Organization,0.4746538996696472,0.25,0.9999999958776927,0
122,Message,Security Base Record,0.480165034532547,0.25,0.5333701558411121,0
122,Message,Customer,0.5275425314903259,0.25,0.9950547536867305,0
122,Inquiry,Organization,0.42544519901275635,0.25,0.9999999958776927,0
122,Inquiry,Security Base Record,0.4581160545349121,0.25,0.5718492195010185,0
122,Inquiry,Customer,0.6489030718803406,0.5,0.9950547536867305,1
122,Organization,Security Base Record,0.44346025586128235,0.25,0.9999999958776927,0
122,Organization,Customer,0.8427757620811462,0.2,0.9999999958776927,1
122,Security Base Record,Customer,0.5454590320587158,0.25,0.9950547536867305,0
123,Customer,Supplier,0.9165279865264893,0.25,0.9950547536867305,0
123,Customer,Product,0.9165279865264893,0.2,0.9950547536867305,0
123,Customer,Staff,0.7294683456420898,0.25,0.9950547536867305,0
123,Customer,Purchase from Supplier,0.47966915369033813,0.25,0.9950547536867305,0
123,Customer,Sales Product,0.5624881386756897,0.25,0.9989995977858409,1
123,Supplier,Product,0.9165279865264893,0.25,0.7415402978658676,0
123,Supplier,Staff,0.7294683456420898,0.333,0.679377555847168,0
123,Supplier,Purchase from Supplier,0.3588973581790924,1.0,0.8864182233810425,1
123,Supplier,Sales Product,0.47590208053588867,0.25,0.664036770267849,0
123,Product,Staff,0.7294683456420898,0.5,0.6232897341251373,0
123,Product,Purchase from Supplier,0.39433062076568604,0.25,0.6691687405109406,1
123,Product,Sales Product,0.4726141095161438,1.0,0.664036770267849,1
123,Staff,Purchase from Supplier,0.43722477555274963,0.25,0.5536528378725052,1
123,Staff,Sales Product,0.543093740940094,0.25,0.664036770267849,1
123,Purchase from Supplier,Sales Product,0.4745192527770996,0.25,0.664036770267849,0
124,User,User Follow,0.7211034893989563,1.0,0.9999999958776927,1
124,User,User Post,0.4460841119289398,1.0,0.9999999958776927,1
124,User Follow,User Post,0.744779109954834,1.0,0.8084453046321869,0
125,Page,Comment,0.40401580929756165,0.333,0.9999999958776927,1
125,Page,Version Record,0.6321758031845093,0.25,0.9999999958776927,1
125,Comment,Version Record,0.48588916659355164,0.25,0.5418756976723671,0
126,Inspector,Death Record,0.77426677942276,0.111,0.9999999958776927,1
126,Inspector,Confirmed Death Record,0.6791815161705017,0.25,0.197375320224904,1
126,Death Record,Confirmed Death Record,0.6127789616584778,1.0,0.9999999958776927,1
127,User,Match,0.5575032234191895,0.25,0.9999999958776927,0
127,User,User Match Record,0.5054336786270142,1.0,0.9999999958776927,1
127,Match,User Match Record,0.48753347992897034,1.0,0.9999999958776927,1
128,Task Execution Record,Task Parameter,0.7595881223678589,1.0,0.8261969685554504,1
128,Task Execution Record,Task Batch,0.7326339483261108,1.0,0.8046591579914093,1
128,Task Parameter,Task Batch,0.7041282653808594,1.0,0.7941370010375977,0
129,Room,User,0.8032116293907166,0.333,0.9999999958776927,1
129,Room,Message,0.8032116293907166,0.333,0.6456478834152222,1
129,Room,User Join Room,0.5678597092628479,1.0,0.8079880475997925,1
129,User,Message,0.8032116293907166,0.2,0.9999999958776927,1
129,User,User Join Room,0.5482851266860962,1.0,0.9999999958776927,1
129,Message,User Join Room,0.646709144115448,0.25,0.6321960687637329,0
130,Customer,Corporate Customer,0.4970106780529022,1.0,0.9950547536867305,1
130,Customer,Individual Customer,0.42862993478775024,1.0,0.9950547536867305,1
130,Customer,Project,0.5519199371337891,0.25,0.9999999958776927,0
130,Customer,Member,0.4033946990966797,0.25,0.9950547536867305,0
130,Customer,Project Member Relationship,0.577088475227356,0.25,0.9950547536867305,0
130,Corporate Customer,Individual Customer,0.5366579294204712,1.0,0.8906768560409546,0
130,Corporate Customer,Project,0.6188966035842896,0.25,0.9999999958776927,0
130,Corporate Customer,Member,0.49285411834716797,0.25,0.6864828765392303,0
130,Corporate Customer,Project Member Relationship,0.6336236000061035,0.25,0.6285852789878845,0
130,Individual Customer,Project,0.5849509835243225,0.25,0.9999999958776927,0
130,Individual Customer,Member,0.438498318195343,0.25,0.6699986457824707,0
130,Individual Customer,Project Member Relationship,0.5996921062469482,0.25,0.6238809674978256,0
130,Project,Member,0.6785061955451965,0.333,0.9999999958776927,0
130,Project,Project Member Relationship,0.5205415487289429,1.0,0.9999999958776927,1
130,Member,Project Member Relationship,0.481264591217041,1.0,0.7274195551872253,1
131,employee,supplier,0.8426755666732788,0.25,0.6893419325351715,0
131,employee,project,0.8426755666732788,0.2,0.9999999958776927,1
131,employee,attendance record,0.7822579741477966,0.333,0.6266142129898071,1
131,employee,salary payment record,0.40950578451156616,0.25,0.5990147516131401,1
131,supplier,project,0.8426755666732788,0.25,0.9999999958776927,1
131,supplier,attendance record,0.7822579741477966,0.143,0.5328543595969677,0
131,supplier,salary payment record,0.37893882393836975,0.25,0.536009818315506,0
131,project,attendance record,0.7822579741477966,0.167,0.9999999958776927,0
131,project,salary payment record,0.36260563135147095,0.25,0.9999999958776927,0
131,attendance record,salary payment record,0.3618292212486267,1.0,0.6490661203861237,0
132,Student,Course,0.8881049156188965,0.5,0.6869445592164993,0
132,Student,Teacher,0.4732266068458557,0.25,0.8300372064113617,0
132,Student,Course selection,0.8881049156188965,0.5,0.7221348285675049,1
132,Student,Teaching,0.47014421224594116,0.25,0.7891038656234741,0
132,Course,Teacher,0.7222879528999329,0.333,0.6200536042451859,0
132,Course,Course selection,0.8881049156188965,1.0,0.6796588003635406,1
132,Course,Teaching,0.7222879528999329,0.2,0.6350126415491104,1
132,Teacher,Course selection,0.5471569299697876,0.25,0.6552587300539017,0
132,Teacher,Teaching,0.7222879528999329,0.5,0.8992041349411011,1
132,Course selection,Teaching,0.5170526504516602,0.25,0.7293063998222351,0
133,Book,Book Category,0.716107964515686,1.0,0.8061763346195221,1
133,Book,Reader,0.7272564768791199,0.25,0.7652372717857361,0
133,Book,Reader Category,0.5610612034797668,0.25,0.6720508933067322,0
133,Book,Borrowing Information,0.6181269884109497,0.25,0.6003662869334221,1
133,Book Category,Reader,0.5623073577880859,0.25,0.6886462569236755,0
133,Book Category,Reader Category,0.5521779656410217,1.0,0.856342226266861,0
133,Book Category,Borrowing Information,0.6673282384872437,0.25,0.5465530827641487,0
133,Reader,Reader Category,0.6262336373329163,1.0,0.8539136946201324,1
133,Reader,Borrowing Information,0.5915881395339966,0.25,0.6394577622413635,1
133,Reader Category,Borrowing Information,0.6033908128738403,0.25,0.5896177440881729,0
134,Users,Houses,0.8603562116622925,0.5,0.64771868288517,1
134,Users,Orders,0.6243531703948975,0.25,0.6626258492469788,1
134,Users,Demands,0.6243531703948975,0.333,0.6805612444877625,1
134,Houses,Orders,0.8603562116622925,0.333,0.648505449295044,1
134,Houses,Demands,0.8603562116622925,0.25,0.6396676301956177,0
134,Orders,Demands,0.6243531703948975,0.25,0.6830616146326065,0
135,Shelf,Product,0.9238075613975525,0.143,0.720733255147934,1
135,Shelf,Brand,0.9238075613975525,0.25,0.6947213709354401,0
135,Product,Brand,0.9238075613975525,0.25,0.7727168500423431,1
136,Student,Course,0.8383268117904663,0.5,0.6869445592164993,0
136,Student,Teacher,0.8383268117904663,0.25,0.8300372064113617,0
136,Student,Course Selection,0.8383268117904663,0.5,0.7221348285675049,1
136,Course,Teacher,0.8383268117904663,0.25,0.6200536042451859,1
136,Course,Course Selection,0.8383268117904663,1.0,0.6796588003635406,1
136,Teacher,Course Selection,0.8383268117904663,0.25,0.6552587300539017,0
137,User,Product,0.6437700986862183,0.333,0.9999999958776927,0
137,User,Order,0.6122040748596191,0.25,0.9999999958776927,1
137,User,Shopping Cart,0.6437700986862183,0.2,0.9999999958776927,1
137,Product,Order,0.3608303666114807,0.25,0.700809895992279,0
137,Product,Shopping Cart,0.6437700986862183,0.2,0.6608035564422607,1
137,Order,Shopping Cart,0.5106431841850281,0.25,0.6599334925413132,0
138,Employee,Store,0.5795516967773438,0.25,0.6643071919679642,0
138,Employee,Product table,0.42094022035598755,0.25,0.5943347960710526,0
138,Employee,Employment,0.4168722629547119,0.5,0.8451964855194092,1
138,Employee,Sales,0.47647392749786377,0.25,0.6847055554389954,0
138,Store,Product table,0.5448888540267944,0.25,0.6554523408412933,0
138,Store,Employment,0.5923816561698914,0.25,0.6975365877151489,1
138,Store,Sales,0.5824472904205322,0.25,0.773821234703064,1
138,Product table,Employment,0.4017537832260132,0.25,0.6086973324418068,0
138,Product table,Sales,0.3830890953540802,0.25,0.698363333940506,1
138,Employment,Sales,0.4353431463241577,0.25,0.743107482790947,0
139,Department,Doctor,0.4971972703933716,0.25,0.9999999958776927,0
139,Department,Patient,0.4841943681240082,0.25,0.9999999958776927,0
139,Department,Medicine,0.5323678255081177,0.25,0.9999999958776927,0
139,Department,Prescription,0.5253345966339111,0.25,0.9999999958776927,0
139,Department,Diagnosis Management,0.5195581912994385,0.25,0.9999999958776927,0
139,Department,Prescription Management,0.589745283126831,0.25,0.9999999958776927,0
139,Department,Medicine List Management,0.654538631439209,0.25,0.9999999958776927,0
139,Doctor,Patient,0.6097134351730347,0.25,0.8144992589950562,0
139,Doctor,Medicine,0.4154180884361267,0.25,0.8733078837394714,0
139,Doctor,Prescription,0.6660518050193787,0.2,0.7354888170957565,0
139,Doctor,Diagnosis Management,0.6097134351730347,0.333,0.7307466119527817,1
139,Doctor,Prescription Management,0.6660518050193787,0.2,0.7285512834787369,1
139,Doctor,Medicine List Management,0.5929977893829346,0.25,0.7413439154624939,0
139,Patient,Medicine,0.3883230686187744,0.25,0.7948285341262817,0
139,Patient,Prescription,0.6660518050193787,0.2,0.6909932345151901,0
139,Patient,Diagnosis Management,0.6097134351730347,0.25,0.6684710681438446,1
139,Patient,Prescription Management,0.6660518050193787,0.2,0.6648646742105484,1
139,Patient,Medicine List Management,0.5941860675811768,0.25,0.6592746078968048,0
139,Medicine,Prescription,0.39455026388168335,0.25,0.7813585698604584,0
139,Medicine,Diagnosis Management,0.4715670347213745,0.25,0.7021577954292297,0
139,Medicine,Prescription Management,0.511992335319519,0.25,0.764152467250824,0
139,Medicine,Medicine List Management,0.590949296951294,1.0,0.77508544921875,1
139,Prescription,Diagnosis Management,0.47424793243408203,0.25,0.5987315326929092,0
139,Prescription,Prescription Management,0.6660518050193787,1.0,0.9111218750476837,0
139,Prescription,Medicine List Management,0.5917028188705444,0.25,0.7047168463468552,1
139,Diagnosis Management,Prescription Management,0.5568090677261353,1.0,0.6958593726158142,0
139,Diagnosis Management,Medicine List Management,0.5768110752105713,1.0,0.7593892216682434,0
139,Prescription Management,Medicine List Management,0.6338423490524292,1.0,0.7953862547874451,0
140,Product,Supplier,0.8309072256088257,0.333,0.7415402978658676,0
140,Product,Supplier product,0.452972948551178,1.0,0.7974083423614502,1
140,Product,Staff,0.8309072256088257,0.5,0.6232897341251373,0
140,Product,Customer,0.8309072256088257,0.2,0.9950547536867305,0
140,Supplier,Supplier product,0.3924797773361206,1.0,0.951681911945343,1
140,Supplier,Staff,0.8309072256088257,0.5,0.679377555847168,0
140,Supplier,Customer,0.8309072256088257,0.333,0.9950547536867305,0
140,Supplier product,Staff,0.4976598620414734,0.25,0.6363890171051025,0
140,Supplier product,Customer,0.48363757133483887,0.25,0.9950547536867305,0
140,Staff,Customer,0.8309072256088257,0.25,0.9950547536867305,0
141,Student,Identification,0.6033440828323364,0.25,0.672355055809021,1
142,Coach,Player,0.9046757221221924,0.333,0.7182307541370392,0
142,Coach,Team,0.9046757221221924,0.5,0.7383428812026978,0
142,Coach,Coach Team,0.4744904041290283,1.0,0.9131839275360107,1
142,Coach,Player Team,0.5467128753662109,0.25,0.7334217876195908,0
142,Player,Team,0.9046757221221924,0.5,0.786456286907196,0
142,Player,Coach Team,0.5541524887084961,0.25,0.6640370488166809,0
142,Player,Player Team,0.5251766443252563,1.0,0.8756098449230194,1
142,Team,Coach Team,0.5040926337242126,1.0,0.8487069010734558,1
142,Team,Player Team,0.5024720430374146,1.0,0.9082415103912354,1
142,Coach Team,Player Team,0.5342792868614197,1.0,0.8275123238563538,0
143,User,Product,0.6021673679351807,0.25,0.9999999958776927,0
143,User,Order,0.6021673679351807,0.25,0.9999999958776927,1
143,User,Role,0.4049915671348572,0.2,0.9999999958776927,1
143,User,Role Shipping Address,0.4912211298942566,0.25,0.9999999958776927,1
143,User,Order Details,0.5433131456375122,0.25,0.9999999958776927,0
143,Product,Order,0.6021673679351807,0.2,0.700809895992279,0
143,Product,Role,0.30524441599845886,0.25,0.9999999958776927,0
143,Product,Role Shipping Address,0.5034756064414978,0.25,0.5236885920166969,0
143,Product,Order Details,0.4439074397087097,0.25,0.6184389963746071,1
143,Order,Role,0.27850839495658875,0.25,0.9999999958776927,0
143,Order,Role Shipping Address,0.4504677355289459,0.25,0.6272304952144623,1
143,Order,Order Details,0.3976401686668396,1.0,0.8758178651332855,1
143,Role,Role Shipping Address,0.4488287568092346,1.0,0.9999999958776927,0
143,Role,Order Details,0.4131532311439514,0.25,0.9999999958776927,0
143,Role Shipping Address,Order Details,0.5168935060501099,0.25,0.6694599539041519,0
144,Student,Course,0.8861527442932129,0.2,0.6869445592164993,0
144,Student,Teacher,0.5203449726104736,0.25,0.8300372064113617,0
144,Student,Teacher course,0.543829619884491,0.25,0.7765236794948578,0
144,Student,Class,0.8861527442932129,0.25,0.9999999958776927,1
144,Student,School,0.5223240256309509,0.25,0.9999999958776927,0
144,Student,Student course,0.526198148727417,1.0,0.9999999958776927,1
144,Course,Teacher,0.49468472599983215,0.25,0.6200536042451859,0
144,Course,Teacher course,0.46824023127555847,1.0,0.6744056940078735,1
144,Course,Class,0.8861527442932129,0.125,0.9999999958776927,0
144,Course,School,0.4665016531944275,0.25,0.9999999958776927,0
144,Course,Student course,0.46377578377723694,1.0,0.9999999958776927,1
144,Teacher,Teacher course,0.4724697470664978,1.0,0.8616125881671906,1
144,Teacher,Class,0.5085899233818054,0.25,0.9999999958776927,0
144,Teacher,School,0.8070193529129028,0.2,0.9999999958776927,1
144,Teacher,Student course,0.5127315521240234,0.25,0.9999999958776927,0
144,Teacher course,Class,0.498797744512558,0.25,0.9999999958776927,0
144,Teacher course,School,0.4788488745689392,0.25,0.9999999958776927,0
144,Teacher course,Student course,0.47690102458000183,1.0,0.9999999958776927,0
144,Class,School,0.5204274654388428,0.25,0.8314054616888852,0
144,Class,Student course,0.5427160263061523,0.25,0.9999999958776927,0
144,School,Student course,0.5503349304199219,0.25,0.9999999958776927,0
145,Department,Employee,0.4396294355392456,0.25,0.9999999958776927,1
145,Department,Purchase Record,0.5312955975532532,0.25,0.9999999958776927,0
