exercise_id,entity_1,entity_2,x_text,x_dep,x_cooccur,label
118,employee,employee overtime,0.3529167175292969,0.5,0.143,1
118,department,employee attendance,0.5217230319976807,0.25,0.286,0
118,department,employee transfer department,0.48833325505256653,0.333,0.286,1
118,department,employee leave,0.42579591274261475,0.25,0.286,0
118,department,employee overtime,0.41972339153289795,0.25,0.286,0
118,employee attendance,employee transfer department,0.49963557720184326,0.25,0.0,0
118,employee attendance,employee leave,0.38436514139175415,0.25,0.143,0
118,employee attendance,employee overtime,0.4000386893749237,0.25,0.143,0
118,employee transfer department,employee leave,0.4224419593811035,0.25,0.0,0
118,employee transfer department,employee overtime,0.4391862154006958,0.25,0.0,0
118,employee leave,employee overtime,0.2873126268386841,0.25,0.143,0
119,User,Indicator,0.8587177991867065,0.2,0.471,0
119,User,User assigned indicator,0.5860827565193176,0.5,0.471,1
119,User,Indicator data record,0.5856921672821045,0.25,0.765,1
119,Indicator,User assigned indicator,0.6453968286514282,0.5,0.471,1
119,Indicator,Indicator data record,0.5856921672821045,0.333,0.412,1
119,User assigned indicator,Indicator data record,0.6772468090057373,0.2,0.647,0
120,User,Game Character,0.5492082834243774,0.25,0.167,0
120,User,Corporation,0.8770583868026733,0.2,0.167,1
120,User,User Login Record,0.5055352449417114,0.5,0.333,1
120,User,Application,0.5661002397537231,0.25,0.0,1
120,User,API Key,0.5098201036453247,0.25,0.0,0
120,Game Character,Corporation,0.6738653779029846,0.333,0.333,1
120,Game Character,User Login Record,0.6413727402687073,0.25,0.167,0
120,Game Character,Application,0.46909189224243164,0.25,0.0,0
120,Game Character,API Key,0.5201759934425354,0.25,0.0,0
120,Corporation,User Login Record,0.5429392457008362,0.25,0.167,0
120,Corporation,Application,0.3508910536766052,0.25,0.0,0
120,Corporation,API Key,0.4703499376773834,0.25,0.167,1
120,User Login Record,Application,0.5968559980392456,0.25,0.0,0
120,User Login Record,API Key,0.5372320413589478,0.25,0.0,0
120,Application,API Key,0.4782041907310486,0.25,0.167,1
121,User,Authenticated User,0.7307016253471375,0.5,0.19,1
121,User,Service,0.7363017201423645,0.167,0.095,0
121,User,Worker Node,0.7363017201423645,0.143,0.095,0
121,User,Authenticated Consumer,0.6470779180526733,0.143,0.19,1
121,User,User Migration,0.7063286900520325,0.5,0.048,1
121,User,Session,0.510140061378479,0.25,0.048,0
121,User,Encrypted Data Test,0.4172155261039734,0.25,0.0,0
121,Authenticated User,Service,0.6309300661087036,0.25,0.095,0
121,Authenticated User,Worker Node,0.551571249961853,0.25,0.095,0
121,Authenticated User,Authenticated Consumer,0.6118770837783813,0.25,0.095,0
121,Authenticated User,User Migration,0.6617556214332581,0.2,0.0,0
121,Authenticated User,Session,0.6157522797584534,0.25,0.048,0
121,Authenticated User,Encrypted Data Test,0.5225734710693359,0.25,0.0,0
121,Service,Worker Node,0.7363017201423645,0.5,0.143,1
121,Service,Authenticated Consumer,0.510140061378479,0.25,0.048,0
121,Service,User Migration,0.5579601526260376,0.25,0.095,0
121,Service,Session,0.510140061378479,0.2,0.048,0
121,Service,Encrypted Data Test,0.29146531224250793,0.25,0.0,0
121,Worker Node,Authenticated Consumer,0.510140061378479,0.25,0.048,0
121,Worker Node,User Migration,0.438828706741333,0.25,0.095,0
121,Worker Node,Session,0.510140061378479,0.2,0.048,0
121,Worker Node,Encrypted Data Test,0.24287688732147217,0.25,0.0,0
121,Authenticated Consumer,User Migration,0.658328652381897,0.25,0.19,0
121,Authenticated Consumer,Session,0.510140061378479,0.333,0.095,1
121,Authenticated Consumer,Encrypted Data Test,0.45878103375434875,0.25,0.048,0
121,User Migration,Session,0.5746947526931763,0.25,0.048,0
121,User Migration,Encrypted Data Test,0.4880464971065521,0.25,0.0,0
121,Session,Encrypted Data Test,0.31916746497154236,0.25,0.0,0
122,Conversation,Message,0.42421817779541016,0.25,0.0,1
122,Conversation,Inquiry,0.4166686534881592,0.25,0.0,0
122,Conversation,Organization,0.8427757620811462,0.25,0.273,0
122,Conversation,Security Base Record,0.5348174571990967,0.25,0.273,1
122,Conversation,Customer,0.8427757620811462,0.25,0.273,1
122,Message,Inquiry,0.43680915236473083,0.25,0.0,0
122,Message,Organization,0.4746538996696472,0.25,0.0,0
122,Message,Security Base Record,0.480165034532547,0.25,0.0,0
122,Message,Customer,0.5275425314903259,0.25,0.0,0
122,Inquiry,Organization,0.42544519901275635,0.25,0.0,0
122,Inquiry,Security Base Record,0.4581160545349121,0.25,0.091,0
122,Inquiry,Customer,0.6489030718803406,0.5,0.182,1
122,Organization,Security Base Record,0.44346025586128235,0.25,0.273,0
122,Organization,Customer,0.8427757620811462,0.2,0.364,1
122,Security Base Record,Customer,0.5454590320587158,0.25,0.273,0
123,Customer,Supplier,0.9165279865264893,0.25,0.429,0
123,Customer,Product,0.9165279865264893,0.2,0.429,0
123,Customer,Staff,0.7294683456420898,0.25,0.143,0
123,Customer,Purchase from Supplier,0.47966915369033813,0.25,0.429,0
123,Customer,Sales Product,0.5624881386756897,0.25,0.429,1
123,Supplier,Product,0.9165279865264893,0.25,0.571,0
123,Supplier,Staff,0.7294683456420898,0.333,0.143,0
123,Supplier,Purchase from Supplier,0.3588973581790924,0.5,0.143,1
123,Supplier,Sales Product,0.47590208053588867,0.25,0.571,0
123,Product,Staff,0.7294683456420898,0.5,0.143,0
123,Product,Purchase from Supplier,0.39433062076568604,0.25,0.571,1
123,Product,Sales Product,0.4726141095161438,0.5,0.429,1
123,Staff,Purchase from Supplier,0.43722477555274963,0.25,0.143,1
123,Staff,Sales Product,0.543093740940094,0.25,0.286,1
123,Purchase from Supplier,Sales Product,0.4745192527770996,0.25,0.571,0
124,User,User Follow,0.7211034893989563,0.5,0.875,1
124,User,User Post,0.4460841119289398,0.5,0.0,1
124,User Follow,User Post,0.744779109954834,0.25,0.0,0
125,Page,Comment,0.40401580929756165,0.333,0.167,1
125,Page,Version Record,0.6321758031845093,0.25,0.667,1
125,Comment,Version Record,0.48588916659355164,0.25,0.0,0
126,Inspector,Death Record,0.77426677942276,0.111,0.25,1
126,Inspector,Confirmed Death Record,0.6791815161705017,0.25,0.25,1
126,Death Record,Confirmed Death Record,0.6127789616584778,0.5,0.25,1
127,User,Match,0.5575032234191895,0.25,0.2,0
127,User,User Match Record,0.5054336786270142,0.5,0.2,1
127,Match,User Match Record,0.48753347992897034,0.5,0.4,1
128,Task Execution Record,Task Parameter,0.7595881223678589,0.333,0.25,1
128,Task Execution Record,Task Batch,0.7326339483261108,0.25,0.375,1
128,Task Parameter,Task Batch,0.7041282653808594,0.25,0.125,0
129,Room,User,0.8032116293907166,0.333,0.857,1
129,Room,Message,0.8032116293907166,0.333,0.857,1
129,Room,User Join Room,0.5678597092628479,0.5,0.857,1
129,User,Message,0.8032116293907166,0.2,0.714,1
129,User,User Join Room,0.5482851266860962,0.5,0.857,1
129,Message,User Join Room,0.646709144115448,0.25,0.857,0
130,Customer,Corporate Customer,0.4970106780529022,0.5,0.0,1
130,Customer,Individual Customer,0.42862993478775024,0.5,0.0,1
130,Customer,Project,0.5519199371337891,0.25,0.0,0
130,Customer,Member,0.4033946990966797,0.25,0.0,0
130,Customer,Project Member Relationship,0.577088475227356,0.25,0.0,0
130,Corporate Customer,Individual Customer,0.5366579294204712,0.167,0.333,0
130,Corporate Customer,Project,0.6188966035842896,0.25,0.0,0
130,Corporate Customer,Member,0.49285411834716797,0.25,0.0,0
130,Corporate Customer,Project Member Relationship,0.6336236000061035,0.25,0.0,0
130,Individual Customer,Project,0.5849509835243225,0.25,0.0,0
130,Individual Customer,Member,0.438498318195343,0.25,0.0,0
130,Individual Customer,Project Member Relationship,0.5996921062469482,0.25,0.0,0
130,Project,Member,0.6785061955451965,0.333,0.167,0
130,Project,Project Member Relationship,0.5205415487289429,0.5,0.167,1
130,Member,Project Member Relationship,0.481264591217041,0.5,0.167,1
131,employee,supplier,0.8426755666732788,0.25,0.4,0
131,employee,project,0.8426755666732788,0.2,0.4,1
131,employee,attendance record,0.7822579741477966,0.333,0.4,1
131,employee,salary payment record,0.40950578451156616,0.25,0.2,1
131,supplier,project,0.8426755666732788,0.25,0.6,1
131,supplier,attendance record,0.7822579741477966,0.143,0.4,0
131,supplier,salary payment record,0.37893882393836975,0.25,0.2,0
131,project,attendance record,0.7822579741477966,0.167,0.4,0
131,project,salary payment record,0.36260563135147095,0.25,0.2,0
131,attendance record,salary payment record,0.3618292212486267,0.167,0.2,0
132,Student,Course,0.8881049156188965,0.5,0.444,0
132,Student,Teacher,0.4732266068458557,0.25,0.0,0
132,Student,Course selection,0.8881049156188965,0.5,0.444,1
132,Student,Teaching,0.47014421224594116,0.25,0.0,0
132,Course,Teacher,0.7222879528999329,0.333,0.222,0
132,Course,Course selection,0.8881049156188965,0.333,0.333,1
132,Course,Teaching,0.7222879528999329,0.2,0.222,1
132,Teacher,Course selection,0.5471569299697876,0.25,0.222,0
132,Teacher,Teaching,0.7222879528999329,0.5,0.222,1
132,Course selection,Teaching,0.5170526504516602,0.25,0.222,0
133,Book,Book Category,0.716107964515686,0.5,0.143,1
133,Book,Reader,0.7272564768791199,0.25,0.286,0
133,Book,Reader Category,0.5610612034797668,0.25,0.429,0
133,Book,Borrowing Information,0.6181269884109497,0.25,0.429,1
133,Book Category,Reader,0.5623073577880859,0.25,0.429,0
133,Book Category,Reader Category,0.5521779656410217,0.167,0.286,0
133,Book Category,Borrowing Information,0.6673282384872437,0.25,0.571,0
133,Reader,Reader Category,0.6262336373329163,0.5,0.143,1
133,Reader,Borrowing Information,0.5915881395339966,0.25,0.429,1
133,Reader Category,Borrowing Information,0.6033908128738403,0.25,0.571,0
134,Users,Houses,0.8603562116622925,0.5,0.143,1
134,Users,Orders,0.6243531703948975,0.25,0.286,1
134,Users,Demands,0.6243531703948975,0.333,0.286,1
134,Houses,Orders,0.8603562116622925,0.333,0.143,1
134,Houses,Demands,0.8603562116622925,0.25,0.143,0
134,Orders,Demands,0.6243531703948975,0.25,0.286,0
135,Shelf,Product,0.9238075613975525,0.143,0.667,1
135,Shelf,Brand,0.9238075613975525,0.25,0.333,0
135,Product,Brand,0.9238075613975525,0.25,0.667,1
136,Student,Course,0.8383268117904663,0.5,0.6,0
136,Student,Teacher,0.8383268117904663,0.25,0.4,0
136,Student,Course Selection,0.8383268117904663,0.5,0.6,1
136,Course,Teacher,0.8383268117904663,0.25,0.6,1
136,Course,Course Selection,0.8383268117904663,0.333,0.2,1
136,Teacher,Course Selection,0.8383268117904663,0.25,0.6,0
137,User,Product,0.6437700986862183,0.333,0.286,0
137,User,Order,0.6122040748596191,0.25,0.143,1
137,User,Shopping Cart,0.6437700986862183,0.2,0.286,1
137,Product,Order,0.3608303666114807,0.25,0.0,0
137,Product,Shopping Cart,0.6437700986862183,0.2,0.286,1
137,Order,Shopping Cart,0.5106431841850281,0.25,0.0,0
138,Employee,Store,0.5795516967773438,0.25,0.0,0
138,Employee,Product table,0.42094022035598755,0.25,0.0,0
138,Employee,Employment,0.4168722629547119,0.5,0.125,1
138,Employee,Sales,0.47647392749786377,0.25,0.0,0
138,Store,Product table,0.5448888540267944,0.25,0.0,0
138,Store,Employment,0.5923816561698914,0.25,0.0,1
138,Store,Sales,0.5824472904205322,0.25,0.0,1
138,Product table,Employment,0.4017537832260132,0.25,0.0,0
138,Product table,Sales,0.3830890953540802,0.25,0.125,1
138,Employment,Sales,0.4353431463241577,0.25,0.0,0
139,Department,Doctor,0.4971972703933716,0.25,0.0,0
139,Department,Patient,0.4841943681240082,0.25,0.0,0
139,Department,Medicine,0.5323678255081177,0.25,0.0,0
139,Department,Prescription,0.5253345966339111,0.25,0.0,0
139,Department,Diagnosis Management,0.5195581912994385,0.25,0.111,0
139,Department,Prescription Management,0.589745283126831,0.25,0.111,0
139,Department,Medicine List Management,0.654538631439209,0.25,0.111,0
139,Doctor,Patient,0.6097134351730347,0.25,0.222,0
139,Doctor,Medicine,0.4154180884361267,0.25,0.0,0
139,Doctor,Prescription,0.6660518050193787,0.2,0.111,0
139,Doctor,Diagnosis Management,0.6097134351730347,0.333,0.333,1
139,Doctor,Prescription Management,0.6660518050193787,0.2,0.333,1
139,Doctor,Medicine List Management,0.5929977893829346,0.25,0.333,0
139,Patient,Medicine,0.3883230686187744,0.25,0.0,0
139,Patient,Prescription,0.6660518050193787,0.2,0.111,0
139,Patient,Diagnosis Management,0.6097134351730347,0.25,0.333,1
139,Patient,Prescription Management,0.6660518050193787,0.2,0.333,1
139,Patient,Medicine List Management,0.5941860675811768,0.25,0.333,0
139,Medicine,Prescription,0.39455026388168335,0.25,0.0,0
139,Medicine,Diagnosis Management,0.4715670347213745,0.25,0.0,0
139,Medicine,Prescription Management,0.511992335319519,0.25,0.0,0
139,Medicine,Medicine List Management,0.590949296951294,0.5,0.0,1
139,Prescription,Diagnosis Management,0.47424793243408203,0.25,0.222,0
139,Prescription,Prescription Management,0.6660518050193787,0.5,0.222,0
139,Prescription,Medicine List Management,0.5917028188705444,0.25,0.222,1
139,Diagnosis Management,Prescription Management,0.5568090677261353,0.167,0.0,0
139,Diagnosis Management,Medicine List Management,0.5768110752105713,0.167,0.0,0
139,Prescription Management,Medicine List Management,0.6338423490524292,0.167,0.111,0
140,Product,Supplier,0.8309072256088257,0.333,0.4,0
140,Product,Supplier product,0.452972948551178,0.5,0.4,1
140,Product,Staff,0.8309072256088257,0.5,0.2,0
140,Product,Customer,0.8309072256088257,0.2,0.2,0
140,Supplier,Supplier product,0.3924797773361206,0.5,0.4,1
140,Supplier,Staff,0.8309072256088257,0.5,0.2,0
140,Supplier,Customer,0.8309072256088257,0.333,0.2,0
140,Supplier product,Staff,0.4976598620414734,0.25,0.2,0
140,Supplier product,Customer,0.48363757133483887,0.25,0.2,0
140,Staff,Customer,0.8309072256088257,0.25,0.2,0
141,Student,Identification,0.6033440828323364,0.25,0.167,1
142,Coach,Player,0.9046757221221924,0.333,0.286,0
142,Coach,Team,0.9046757221221924,0.5,0.429,0
142,Coach,Coach Team,0.4744904041290283,0.5,0.429,1
142,Coach,Player Team,0.5467128753662109,0.25,0.429,0
142,Player,Team,0.9046757221221924,0.5,0.429,0
142,Player,Coach Team,0.5541524887084961,0.25,0.429,0
142,Player,Player Team,0.5251766443252563,0.5,0.429,1
142,Team,Coach Team,0.5040926337242126,0.5,0.429,1
142,Team,Player Team,0.5024720430374146,0.5,0.429,1
142,Coach Team,Player Team,0.5342792868614197,0.167,0.286,0
143,User,Product,0.6021673679351807,0.25,0.083,0
143,User,Order,0.6021673679351807,0.25,0.083,1
143,User,Role,0.4049915671348572,0.2,0.083,1
143,User,Role Shipping Address,0.4912211298942566,0.25,0.333,1
143,User,Order Details,0.5433131456375122,0.25,0.083,0
143,Product,Order,0.6021673679351807,0.2,0.083,0
143,Product,Role,0.30524441599845886,0.25,0.0,0
143,Product,Role Shipping Address,0.5034756064414978,0.25,0.0,0
143,Product,Order Details,0.4439074397087097,0.25,0.083,1
143,Order,Role,0.27850839495658875,0.25,0.0,0
143,Order,Role Shipping Address,0.4504677355289459,0.25,0.083,1
143,Order,Order Details,0.3976401686668396,0.5,0.0,1
143,Role,Role Shipping Address,0.4488287568092346,0.5,0.0,0
143,Role,Order Details,0.4131532311439514,0.25,0.0,0
143,Role Shipping Address,Order Details,0.5168935060501099,0.25,0.083,0
144,Student,Course,0.8861527442932129,0.2,0.167,0
144,Student,Teacher,0.5203449726104736,0.25,0.0,0
144,Student,Teacher course,0.543829619884491,0.25,0.167,0
144,Student,Class,0.8861527442932129,0.25,0.333,1
144,Student,School,0.5223240256309509,0.25,0.0,0
144,Student,Student course,0.526198148727417,0.5,0.167,1
144,Course,Teacher,0.49468472599983215,0.25,0.0,0
144,Course,Teacher course,0.46824023127555847,0.5,0.0,1
144,Course,Class,0.8861527442932129,0.125,0.333,0
144,Course,School,0.4665016531944275,0.25,0.0,0
144,Course,Student course,0.46377578377723694,0.5,0.167,1
144,Teacher,Teacher course,0.4724697470664978,0.5,0.0,1
144,Teacher,Class,0.5085899233818054,0.25,0.0,0
144,Teacher,School,0.8070193529129028,0.2,0.167,1
144,Teacher,Student course,0.5127315521240234,0.25,0.0,0
144,Teacher course,Class,0.498797744512558,0.25,0.333,0
144,Teacher course,School,0.4788488745689392,0.25,0.167,0
144,Teacher course,Student course,0.47690102458000183,0.167,0.0,0
144,Class,School,0.5204274654388428,0.25,0.0,0
144,Class,Student course,0.5427160263061523,0.25,0.5,0
144,School,Student course,0.5503349304199219,0.25,0.0,0
145,Department,Employee,0.4396294355392456,0.25,0.0,1
145,Department,Purchase Record,0.5312955975532532,0.25,0.0,0
145,Department,Warehouse,0.8809447884559631,0.125,0.4,0
145,Department,Solid State Disk,0.5977267026901245,0.25,0.6,0
145,Department,Customer,0.843451976776123,0.143,0.2,0
145,Department,Sales Order,0.5870445370674133,0.25,0.4,0
145,Department,Purchase Order Details,0.5527878403663635,0.25,0.0,0
145,Department,Hard Disk Storage,0.6139538884162903,0.25,0.4,0
145,Department,Sales Order Details,0.5758782625198364,0.25,0.4,0
145,Employee,Purchase Record,0.4553564190864563,0.25,0.0,1
145,Employee,Warehouse,0.5714240074157715,0.25,0.0,1
145,Employee,Solid State Disk,0.5192655920982361,0.25,0.0,0
145,Employee,Customer,0.3717679977416992,0.25,0.0,0
145,Employee,Sales Order,0.49786192178726196,0.25,0.0,0
145,Employee,Purchase Order Details,0.47776997089385986,0.25,0.0,0
145,Employee,Hard Disk Storage,0.5145093202590942,0.25,0.0,0
145,Employee,Sales Order Details,0.4993039667606354,0.25,0.0,0
145,Purchase Record,Warehouse,0.5995182991027832,0.25,0.0,0
145,Purchase Record,Solid State Disk,0.5125620365142822,0.25,0.0,0
145,Purchase Record,Customer,0.4231114387512207,0.25,0.0,0
145,Purchase Record,Sales Order,0.4519491195678711,0.25,0.0,0
145,Purchase Record,Purchase Order Details,0.38756969571113586,0.25,0.0,1
145,Purchase Record,Hard Disk Storage,0.48201873898506165,0.25,0.0,0
145,Purchase Record,Sales Order Details,0.43105536699295044,0.25,0.0,0
145,Warehouse,Solid State Disk,0.6568806171417236,0.25,0.4,0
145,Warehouse,Customer,0.5861366987228394,0.25,0.0,0
145,Warehouse,Sales Order,0.6494903564453125,0.25,0.0,0
145,Warehouse,Purchase Order Details,0.6046206951141357,0.25,0.0,0
145,Warehouse,Hard Disk Storage,0.6178385019302368,0.25,0.2,1
145,Warehouse,Sales Order Details,0.6429255604743958,0.25,0.0,0
145,Solid State Disk,Customer,0.5364277362823486,0.25,0.2,0
145,Solid State Disk,Sales Order,0.6024243235588074,0.25,0.2,0
145,Solid State Disk,Purchase Order Details,0.5191189050674438,0.25,0.0,1
145,Solid State Disk,Hard Disk Storage,0.4513487219810486,0.2,0.2,1
145,Solid State Disk,Sales Order Details,0.6105296015739441,0.25,0.2,1
145,Customer,Sales Order,0.5754792094230652,0.167,0.4,1
145,Customer,Purchase Order Details,0.4132959246635437,0.25,0.2,0
145,Customer,Hard Disk Storage,0.5052273273468018,0.25,0.0,0
145,Customer,Sales Order Details,0.4686715602874756,0.25,0.4,0
145,Sales Order,Purchase Order Details,0.4623975157737732,0.2,0.2,0
145,Sales Order,Hard Disk Storage,0.609086275100708,0.25,0.2,0
145,Sales Order,Sales Order Details,0.463360071182251,0.5,0.2,1
145,Purchase Order Details,Hard Disk Storage,0.49886554479599,0.25,0.0,0
145,Purchase Order Details,Sales Order Details,0.39429670572280884,0.125,0.0,0
145,Hard Disk Storage,Sales Order Details,0.5898001790046692,0.25,0.2,0
146,Dormitory,User,0.8267306089401245,0.5,0.6,1
146,Dormitory,Information Summary,0.8868510723114014,0.5,0.8,0
146,User,Information Summary,0.8868510723114014,0.5,0.8,0
147,Class,Member,0.7311803102493286,0.5,0.333,1
147,Class,Announcement,0.7311803102493286,0.5,0.111,1
147,Class,Message,0.7283768653869629,0.5,0.222,0
147,Class,Log,0.6717238426208496,0.5,0.111,0
147,Class,Application,0.5532058477401733,0.2,0.111,0
147,Member,Announcement,0.7311803102493286,0.143,0.111,0
147,Member,Message,0.7283768653869629,0.333,0.222,1
147,Member,Log,0.6303890943527222,0.333,0.111,1
147,Member,Application,0.5532058477401733,0.25,0.111,1
147,Announcement,Message,0.38619524240493774,0.25,0.0,0
147,Announcement,Log,0.468198299407959,0.25,0.0,0
147,Announcement,Application,0.3555508255958557,0.25,0.0,0
147,Message,Log,0.5392982959747314,0.25,0.0,0
147,Message,Application,0.47167229652404785,0.25,0.0,0
147,Log,Application,0.5149021148681641,0.25,0.0,0
148,Student,Major,0.7647648453712463,0.5,0.3,1
148,Student,Teacher,0.7647648453712463,0.333,0.2,0
148,Student,Course,0.7647648453712463,0.25,0.2,0
148,Student,College,0.7647648453712463,0.2,0.4,0
148,Student,Student Course Selection,0.512434720993042,0.5,0.2,1
148,Major,Teacher,0.7647648453712463,0.5,0.3,0
148,Major,Course,0.7647648453712463,0.333,0.3,1
148,Major,College,0.7647648453712463,0.25,0.5,1
148,Major,Student Course Selection,0.541998565196991,0.25,0.5,0
148,Teacher,Course,0.7647648453712463,0.5,0.4,1
148,Teacher,College,0.7647648453712463,0.333,0.3,1
148,Teacher,Student Course Selection,0.4855750799179077,0.25,0.4,0
148,Course,College,0.7647648453712463,0.5,0.2,0
148,Course,Student Course Selection,0.47916480898857117,0.5,0.2,1
148,College,Student Course Selection,0.5380598306655884,0.25,0.4,0
149,User,Role,0.5468779802322388,0.333,0.067,1
149,User,Permission,0.42830079793930054,0.25,0.0,0
149,User,Notification,0.6628134846687317,0.25,0.067,1
149,User,Request,0.6237450838088989,0.5,0.067,1
149,User,Category,0.5468779802322388,0.25,0.133,1
149,User,To-Do Item,0.4919905662536621,0.2,0.267,1
149,Role,Permission,0.621396541595459,0.5,0.133,1
149,Role,Notification,0.5576381683349609,0.25,0.0,0
149,Role,Request,0.4998007118701935,0.25,0.0,0
149,Role,Category,0.5468779802322388,0.5,0.067,0
149,Role,To-Do Item,0.42756879329681396,0.2,0.067,0
149,Permission,Notification,0.49614593386650085,0.25,0.0,0
149,Permission,Request,0.4589850604534149,0.25,0.0,0
149,Permission,Category,0.4678863286972046,0.25,0.0,0
149,Permission,To-Do Item,0.42177069187164307,0.2,0.067,0
149,Notification,Request,0.43487080931663513,0.25,0.0,0
149,Notification,Category,0.41331908106803894,0.25,0.0,0
149,Notification,To-Do Item,0.41147422790527344,0.2,0.067,0
149,Request,Category,0.4033493399620056,0.25,0.0,0
149,Request,To-Do Item,0.38611456751823425,0.2,0.0,0
149,Category,To-Do Item,0.32208821177482605,0.2,0.067,0
150,Supplier,Warehouse,0.7763463258743286,0.5,0.105,0
150,Supplier,Employee,0.7763463258743286,0.333,0.105,0
150,Supplier,Project,0.7763463258743286,0.25,0.211,0
150,Supplier,Part,0.7763463258743286,0.2,0.105,0
150,Supplier,Warehouse Inventory Parts,0.7189551591873169,0.25,0.105,0
150,Supplier,Supplier Supply Project,0.5806959867477417,0.5,0.211,1
150,Supplier,Supplier Supply Part,0.583945631980896,0.5,0.158,1
150,Supplier,Project Requires Parts,0.5308728814125061,0.333,0.211,0
150,Warehouse,Employee,0.7763463258743286,0.5,0.211,1
150,Warehouse,Project,0.7763463258743286,0.333,0.105,0
150,Warehouse,Part,0.7763463258743286,0.25,0.211,0
150,Warehouse,Warehouse Inventory Parts,0.8101733326911926,0.5,0.211,1
150,Warehouse,Supplier Supply Project,0.7084790468215942,0.25,0.105,0
150,Warehouse,Supplier Supply Part,0.7205953598022461,0.25,0.211,0
150,Warehouse,Project Requires Parts,0.6299392580986023,0.333,0.211,0
150,Employee,Project,0.7763463258743286,0.5,0.105,0
150,Employee,Part,0.7763463258743286,0.333,0.105,0
150,Employee,Warehouse Inventory Parts,0.673974335193634,0.25,0.211,0
150,Employee,Supplier Supply Project,0.5796263217926025,0.25,0.105,0
150,Employee,Supplier Supply Part,0.5825271606445312,0.25,0.105,0
150,Employee,Project Requires Parts,0.442359983921051,0.333,0.105,0
150,Project,Part,0.7763463258743286,0.5,0.158,0
150,Project,Warehouse Inventory Parts,0.6472091674804688,0.25,0.158,0
150,Project,Supplier Supply Project,0.5478192567825317,0.5,0.211,1
150,Project,Supplier Supply Part,0.551986038684845,0.25,0.263,0
150,Project,Project Requires Parts,0.6001221537590027,0.5,0.105,1
150,Part,Warehouse Inventory Parts,0.8101733326911926,1.0,0.316,1
150,Part,Supplier Supply Project,0.6069660186767578,0.25,0.158,0
150,Part,Supplier Supply Part,0.5840564966201782,0.5,0.105,1
150,Part,Project Requires Parts,0.6001221537590027,1.0,0.316,1
150,Warehouse Inventory Parts,Supplier Supply Project,0.7416599988937378,0.25,0.158,0
150,Warehouse Inventory Parts,Supplier Supply Part,0.72938072681427,1.0,0.316,0
150,Warehouse Inventory Parts,Project Requires Parts,0.6864800453186035,0.25,0.105,0
150,Supplier Supply Project,Supplier Supply Part,0.5976951718330383,0.25,0.158,0
150,Supplier Supply Project,Project Requires Parts,0.5878103375434875,0.25,0.053,0
150,Supplier Supply Part,Project Requires Parts,0.5766785144805908,1.0,0.421,0
151,Customer,Savings Institution,0.5809558629989624,0.25,1.0,0
151,Customer,Transaction Record,0.40640825033187866,0.25,1.0,1
151,Savings Institution,Transaction Record,0.5933308601379395,0.25,1.0,1
152,User,Post,0.734428882598877,0.25,0.5,0
152,User,Image,0.734428882598877,0.167,0.25,0
152,User,User post comment,0.6146752834320068,0.5,0.5,1
152,Post,Image,0.734428882598877,0.2,0.25,1
152,Post,User post comment,0.5876144170761108,0.5,0.5,1
152,Image,User post comment,0.49101805686950684,0.25,0.25,0
153,Teacher,Student,0.9075399041175842,0.5,0.333,0
153,Teacher,Course,0.9075399041175842,0.5,0.5,1
153,Teacher,Student Course Selection,0.4782574474811554,0.25,0.5,0
153,Student,Course,0.9075399041175842,0.333,0.5,0
153,Student,Student Course Selection,0.4950760006904602,0.5,0.5,1
153,Course,Student Course Selection,0.4907717704772949,0.5,0.5,1
154,User,Product,0.7930070161819458,0.143,0.5,0
154,User,Supply and Demand Relationship,0.882136344909668,0.5,0.75,0
154,Product,Supply and Demand Relationship,0.882136344909668,0.333,0.75,0
155,user,admin,0.8037946820259094,0.0,0.333,0
155,user,product,0.8037946820259094,0.125,0.5,0
155,user,order,0.8037946820259094,0.125,0.5,1
155,user,shipping address record,0.4834829866886139,0.25,0.167,1
155,user,order detail,0.6110419631004333,0.25,0.667,0
155,admin,product,0.8037946820259094,0.0,0.333,0
155,admin,order,0.8037946820259094,0.0,0.333,0
155,admin,shipping address record,0.41783225536346436,0.25,0.0,0
155,admin,order detail,0.49362337589263916,0.25,0.333,0
155,product,order,0.8037946820259094,0.333,0.667,0
155,product,shipping address record,0.439777135848999,0.25,0.167,0
155,product,order detail,0.41058462858200073,0.25,0.667,1
155,order,shipping address record,0.3971523642539978,0.25,0.167,0
155,order,order detail,0.32709479331970215,0.5,0.0,1
155,shipping address record,order detail,0.38601601123809814,0.25,0.333,0
156,User,Product,0.8437908291816711,0.25,0.417,0
156,User,Product added to cart,0.5081052184104919,0.25,0.583,1
156,User,Purchase product,0.8437908291816711,0.25,0.417,1
156,Product,Product added to cart,0.481140673160553,0.5,0.5,1
156,Product,Purchase product,0.8437908291816711,0.5,0.167,1
156,Product added to cart,Purchase product,0.5219496488571167,0.167,0.167,0
157,School,Department,0.3428611755371094,0.25,0.0,0
157,School,Class,0.39453059434890747,0.25,0.0,0
157,School,Teacher,0.3332551121711731,0.25,0.0,0
157,School,Course,0.3926618993282318,0.25,0.0,0
157,School,Student,0.410453200340271,0.25,0.0,0
157,School,Dormitory,0.3896622657775879,0.25,0.0,0
157,School,Course Schedule,0.3792724609375,0.25,0.0,0
157,Department,Class,0.3562445342540741,0.25,0.0,0
157,Department,Teacher,0.30531007051467896,0.25,0.0,0
