exercise_id,entity_1,entity_2,x_text,x_dep,x_type,x_cooccur,label
90,Session,User Presentation,0.5482696294784546,0.25,0.6595898866653442,0.211,1
90,Conference Venue Selection,User Create Conference,0.6124574542045593,0.2,0.7734543681144714,0.105,0
90,Conference Venue Selection,User Manage Conference,0.6939443945884705,0.2,0.7867280542850494,0.158,0
90,Conference Venue Selection,User Presentation,0.5645667910575867,0.25,0.5809746161103249,0.526,0
90,User Create Conference,User Manage Conference,0.7256263494491577,0.167,0.9210886359214783,0.158,0
90,User Create Conference,User Presentation,0.6219478249549866,0.25,0.7216062843799591,0.105,0
90,User Manage Conference,User Presentation,0.7284069061279297,0.25,0.7144171446561813,0.105,0
91,department,employee,0.6723357439041138,0.333,0.5478859320282936,0.4,1
91,department,attendance,0.8019779324531555,0.143,0.5491403415799141,0.2,0
91,department,training,0.8019779324531555,0.333,0.5442817434668541,0.2,0
91,department,employee training,0.5727185010910034,0.25,0.544385090470314,0.4,0
91,employee,attendance,0.650977611541748,0.5,0.6638772040605545,0.4,1
91,employee,training,0.702678918838501,0.333,0.6783890426158905,0.4,0
91,employee,employee training,0.5683776140213013,0.5,0.8335459530353546,0.4,1
91,attendance,training,0.8019779324531555,0.25,0.6355080902576447,0.2,0
91,attendance,employee training,0.5810233354568481,0.25,0.6504438668489456,0.4,0
91,training,employee training,0.5349414944648743,0.5,0.8632042706012726,0.4,1
92,User,Operator,0.8867663145065308,0.167,0.5923049598932266,0.385,0
92,User,Change Superior User,0.5561893582344055,0.5,0.6102272272109985,0.538,1
92,User,Change Subordinate User,0.6243185997009277,0.5,0.6251324713230133,0.538,1
92,Operator,Change Superior User,0.5428653955459595,0.25,0.5859722793102264,0.462,1
92,Operator,Change Subordinate User,0.5851345062255859,0.25,0.6080390363931656,0.462,1
92,Change Superior User,Change Subordinate User,0.5826714038848877,0.167,0.8845139741897583,0.308,0
93,Book,Type,0.9590139389038086,0.5,0.6710546612739563,0.667,0
93,Book,Tag,0.9590139389038086,0.333,0.6723633259534836,0.667,0
93,Book,Book Type Relation,0.66501384973526,0.5,0.7616398930549622,0.667,1
93,Book,Book Tag Relation,0.7314792275428772,0.5,0.7522631585597992,0.667,1
93,Type,Tag,0.9590139389038086,0.5,0.668529599905014,0.333,0
93,Type,Book Type Relation,0.6552137136459351,0.5,0.7209299951791763,0.667,1
93,Type,Book Tag Relation,0.7957775592803955,0.25,0.5587639324367046,0.667,0
93,Tag,Book Type Relation,0.7880785465240479,0.25,0.536964263767004,0.667,0
93,Tag,Book Tag Relation,0.7156662940979004,0.5,0.7451287060976028,0.667,1
93,Book Type Relation,Book Tag Relation,0.7957914471626282,0.167,0.8375826179981232,0.333,0
94,guacamole_user,guacamole_user_password_history,0.7922544479370117,0.5,0.8243762850761414,1.0,0
95,Customer,Employee,0.4711661636829376,0.25,0.7615832686424255,0.0,0
95,Customer,Sales Opportunity,0.501825213432312,0.25,0.7165958136320114,0.8,1
95,Customer,Communication Record,0.8619474172592163,0.333,0.646729052066803,0.2,1
95,Customer,Service Request,0.8619474172592163,0.2,0.7182369530200958,0.6,1
95,Employee,Sales Opportunity,0.2943546175956726,0.25,0.6254529058933258,0.0,1
95,Employee,Communication Record,0.2854028046131134,0.25,0.6013310551643372,0.0,1
95,Employee,Service Request,0.2937226891517639,0.25,0.616150751709938,0.0,1
95,Sales Opportunity,Communication Record,0.36814719438552856,0.25,0.5849856361746788,0.2,0
95,Sales Opportunity,Service Request,0.35593342781066895,0.25,0.6287998855113983,0.6,0
95,Communication Record,Service Request,0.8619474172592163,0.333,0.6423609405755997,0.2,0
96,Customer,Hairstylist,0.5740172863006592,0.25,0.6411204636096954,0.4,0
96,Customer,Service,0.6090486645698547,0.2,0.5745625197887421,0.2,1
96,Hairstylist,Service,0.6090486645698547,0.2,0.5388219878077507,0.2,1
97,Company,Category,0.7147946953773499,0.333,0.5382915511727333,0.167,1
97,Company,Dealer,0.6745848655700684,0.2,0.8551542948304645,0.333,1
97,Category,Dealer,0.5824412107467651,0.25,0.5384590104222298,0.0,0
98,User,Technical solution,0.3241732716560364,0.25,0.5431049019098282,0.167,0
98,User,Employee,0.0308780986815691,0.25,0.6978835910558701,0.0,0
98,User,Technical solution feedback,0.3168374001979828,0.25,0.5589587688446045,0.167,1
98,User,Technical solution evaluation,0.48553013801574707,0.25,0.5865844488143921,0.167,0
98,Technical solution,Employee,0.41384613513946533,0.25,0.5716304555535316,0.0,0
98,Technical solution,Technical solution feedback,0.437814325094223,0.5,0.5422393754124641,0.167,1
98,Technical solution,Technical solution evaluation,0.5596891641616821,0.5,0.5571359992027283,0.5,1
98,Employee,Technical solution feedback,0.36379626393318176,0.25,0.5567914955317974,0.0,0
98,Employee,Technical solution evaluation,0.5250614881515503,0.25,0.570161834359169,0.0,1
98,Technical solution feedback,Technical solution evaluation,0.5350810289382935,0.25,0.9101137220859528,0.167,0
99,Speaker,Conference,0.9251166582107544,0.5,0.6613724231719971,0.75,1
99,Speaker,Speaker Conference,0.5395455956459045,0.5,0.8157221078872681,0.75,1
99,Conference,Speaker Conference,0.5956523418426514,0.5,0.8820490539073944,0.75,1
100,Customer,Order,0.8040274977684021,0.5,0.715308353304863,0.438,1
100,Customer,Order Item,0.8040274977684021,0.5,0.6759854555130005,0.438,0
100,Customer,Quotation,0.8040274977684021,0.25,0.5702439323067665,0.25,1
100,Customer,User,0.8040274977684021,0.143,0.6916415244340897,0.5,0
100,Order,Order Item,0.8040274977684021,0.5,0.8815017938613892,0.312,1
100,Order,Quotation,0.8040274977684021,0.333,0.550039529800415,0.188,0
100,Order,User,0.8040274977684021,0.167,0.5277632921934128,0.438,1
100,Order Item,Quotation,0.8040274977684021,0.5,0.5314472392201424,0.188,0
100,Order Item,User,0.8040274977684021,0.167,0.5397333800792694,0.438,0
100,Quotation,User,0.8040274977684021,0.2,0.49587241280823946,0.25,1
101,Employee,Department,0.8265354037284851,0.2,0.5478859320282936,0.538,1
101,Employee,employee department transfer,0.7078193426132202,0.5,0.7571781277656555,0.538,1
101,Employee,employee attendance,0.7201472520828247,0.5,0.5491286851465702,0.385,1
101,Employee,Performance evaluation,0.8265354037284851,0.5,0.617602527141571,0.538,1
101,Department,employee department transfer,0.7078193426132202,0.5,0.5614233240485191,0.538,1
101,Department,employee attendance,0.5877392292022705,0.25,0.582834430038929,0.538,0
101,Department,Performance evaluation,0.8265354037284851,0.333,0.5424083024263382,0.308,0
101,employee department transfer,employee attendance,0.5809397101402283,0.25,0.5761545300483704,0.231,0
101,employee department transfer,Performance evaluation,0.5267672538757324,0.25,0.5211374722421169,0.538,0
101,employee attendance,Performance evaluation,0.5411012172698975,0.25,0.6581112146377563,0.538,0
102,User,Role,0.44918081164360046,0.25,0.5747705325484276,0.0,1
102,User,Torrent file,0.8360488414764404,0.5,0.547914631664753,0.625,1
102,Role,Torrent file,0.6829454302787781,0.25,0.5260301157832146,0.0,0
103,Employee,Department,0.6799521446228027,0.167,0.5478859320282936,0.6,1
103,Employee,Salary standard,0.738322377204895,0.5,0.6506733894348145,0.2,1
103,Employee,Employee position change,0.6799521446228027,0.5,0.789701521396637,0.2,1
103,Department,Salary standard,0.738322377204895,0.0,0.5198656897991896,0.2,0
103,Department,Employee position change,0.6799521446228027,0.5,0.5307394694536924,0.6,1
103,Salary standard,Employee position change,0.5373549461364746,0.25,0.6416075825691223,0.2,0
104,User,Mailing list,0.8150316476821899,0.143,0.5654403045773506,0.25,1
104,User,Email campaign,0.8150316476821899,0.167,0.5682609975337982,0.375,0
104,User,Subscriber,0.8150316476821899,0.111,0.5904246941208839,0.25,1
104,User,Campaign mailing list association,0.546339750289917,0.25,0.5589112564921379,0.25,0
104,User,Message,0.8150316476821899,0.1,0.572999395430088,0.125,0
104,Mailing list,Email campaign,0.8150316476821899,0.5,0.7705960869789124,0.25,0
104,Mailing list,Subscriber,0.8150316476821899,0.333,0.6457182317972183,0.25,0
104,Mailing list,Campaign mailing list association,0.5319107174873352,0.5,0.8107051253318787,0.25,1
104,Mailing list,Message,0.8150316476821899,0.25,0.6334866136312485,0.125,0
104,Email campaign,Subscriber,0.8150316476821899,0.25,0.6455195844173431,0.375,0
104,Email campaign,Campaign mailing list association,0.5481699109077454,0.2,0.861444503068924,0.125,1
104,Email campaign,Message,0.8150316476821899,0.5,0.6768968105316162,0.25,1
104,Subscriber,Campaign mailing list association,0.5836355686187744,0.25,0.6063777431845665,0.375,0
104,Subscriber,Message,0.8150316476821899,0.25,0.6532604396343231,0.25,1
104,Campaign mailing list association,Message,0.5407278537750244,0.25,0.6033831536769867,0.25,0
105,User,User dynamic information,0.6095362901687622,0.5,0.7075671851634979,0.526,1
105,User,Add Contact,0.48987841606140137,0.25,0.5519758313894272,0.158,1
105,User,Social Activity,0.660663902759552,0.25,0.5787912756204605,0.526,1
105,User dynamic information,Add Contact,0.585192084312439,0.25,0.599187821149826,0.158,0
105,User dynamic information,Social Activity,0.7025866508483887,0.25,0.5839116051793098,0.579,1
105,Add Contact,Social Activity,0.4355451464653015,0.25,0.5922919809818268,0.105,0
106,User,Post,0.7472942471504211,0.5,0.5211416706442833,0.389,1
106,User,Comment,0.7472942471504211,0.333,0.5335040241479874,0.278,0
106,Post,Comment,0.7472942471504211,0.5,0.7614723443984985,0.278,0
107,Game,Spaceship,0.8640064001083374,0.25,0.6602389514446259,0.25,1
107,Game,Fighter,0.4653403162956238,0.25,0.714198648929596,0.0,0
107,Spaceship,Fighter,0.8390235900878906,0.25,0.6462584435939789,0.25,1
108,Department,Employee,0.7798162698745728,0.125,0.5478859320282936,0.5,1
109,Country,Member,0.8570961356163025,0.333,0.5046312715858221,0.667,1
109,Country,Address,0.7243304252624512,0.333,0.5014689043164253,0.333,1
109,Country,Member Address Management,0.6365982294082642,0.25,0.4802146330475807,0.667,0
109,Member,Address,0.7243304252624512,0.25,0.6545955389738083,0.333,0
109,Member,Member Address Management,0.6099681854248047,0.5,0.7466150224208832,0.667,1
109,Address,Member Address Management,0.5563982129096985,0.5,0.7618050873279572,0.333,1
110,User,Update,0.5951396226882935,0.333,0.5317161306738853,0.222,1
110,User,Follow Relationship,0.556735098361969,0.5,0.5565674379467964,0.111,1
110,User,Comment,0.5853393077850342,0.5,0.5335040241479874,0.111,1
110,Update,Follow Relationship,0.37672746181488037,0.25,0.5813077092170715,0.0,0
110,Update,Comment,0.5853393077850342,0.333,0.6860749274492264,0.111,1
110,Follow Relationship,Comment,0.4510423243045807,0.25,0.5887452512979507,0.0,0
111,User,Employee,0.7195401191711426,0.5,0.6978835910558701,0.133,0
111,User,Credit Record,0.7195401191711426,0.2,0.5620172619819641,0.267,1
111,User,Company,0.7195401191711426,0.333,0.8042273130988897,0.133,0
111,Employee,Credit Record,0.7978936433792114,0.25,0.5693855583667755,0.2,1
111,Employee,Company,0.7195401191711426,0.5,0.615475706756115,0.267,1
111,Credit Record,Company,0.7195401191711426,0.143,0.47812989354133606,0.2,0
112,Office location,Employee,0.4435798227787018,0.25,0.7023252248764038,0.125,1
112,Office location,Customer,0.4723610579967499,0.25,0.6344787776470184,0.0,0
112,Office location,Product,0.3916206955909729,0.25,0.6055009216070175,0.0,0
112,Office location,Order,0.42369067668914795,0.25,0.608071468770504,0.0,0
112,Office location,Order detail,0.5038992762565613,0.25,0.5802182853221893,0.0,0
112,Office location,Sales performance record,0.4871659278869629,0.25,0.5956976041197777,0.25,0
112,Office location,Payment record,0.4645693600177765,0.25,0.5584063827991486,0.25,0
112,Employee,Customer,0.7177245020866394,0.5,0.7615832686424255,0.125,1
112,Employee,Product,0.7177245020866394,0.5,0.6446507126092911,0.125,0
112,Employee,Order,0.7177245020866394,0.333,0.6486393213272095,0.125,0
112,Employee,Order detail,0.49156075716018677,0.25,0.5993717759847641,0.125,0
112,Employee,Sales performance record,0.4777216613292694,0.25,0.6037808060646057,0.25,1
112,Employee,Payment record,0.4187527894973755,0.25,0.5774505287408829,0.125,0
112,Customer,Product,0.7177245020866394,0.333,0.7789234519004822,0.25,0
112,Customer,Order,0.7177245020866394,0.5,0.715308353304863,0.25,0
112,Customer,Order detail,0.508459746837616,0.25,0.6127163022756577,0.375,0
112,Customer,Sales performance record,0.5023322105407715,0.25,0.6003111451864243,0.5,0
112,Customer,Payment record,0.42508524656295776,0.25,0.6347572207450867,0.375,1
112,Product,Order,0.7177245020866394,0.25,0.700809895992279,0.25,0
112,Product,Order detail,0.3173312246799469,0.25,0.5779044926166534,0.25,1
112,Product,Sales performance record,0.38223087787628174,0.25,0.623155266046524,0.375,0
112,Product,Payment record,0.3782057464122772,0.25,0.5270316619426012,0.25,0
112,Order,Order detail,0.33611419796943665,0.5,0.830394059419632,0.125,1
112,Order,Sales performance record,0.4505981504917145,0.25,0.5644474700093269,0.25,0
112,Order,Payment record,0.37559717893600464,0.25,0.6163210719823837,0.125,0
112,Order detail,Sales performance record,0.4943670332431793,0.25,0.6008051782846451,0.375,0
112,Order detail,Payment record,0.44447654485702515,0.25,0.6258054226636887,0.25,0
112,Sales performance record,Payment record,0.4541283845901489,0.167,0.6365240961313248,0.125,0
113,Product,Customer,0.7975219488143921,0.333,0.7789234519004822,0.143,0
113,Product,Order,0.9022033214569092,0.5,0.700809895992279,0.429,0
113,Product,Order Detail,0.46239912509918213,0.25,0.5779044926166534,0.429,1
113,Customer,Order,0.7975219488143921,0.25,0.715308353304863,0.143,1
113,Customer,Order Detail,0.5614804029464722,0.25,0.6127163022756577,0.143,0
113,Order,Order Detail,0.45667117834091187,0.5,0.830394059419632,0.143,1
114,User,Article,0.7349419593811035,0.25,0.5302681066095829,0.4,1
114,User,Comment,0.7349419593811035,0.167,0.5335040241479874,0.5,1
114,User,Comment Like,0.5272094011306763,0.25,0.5150758633390069,0.5,1
114,User,Log,0.7349419593811035,0.0,0.567026823759079,0.2,1
114,Article,Comment,0.7349419593811035,0.2,0.6639597117900848,0.4,1
114,Article,Comment Like,0.44146430492401123,0.25,0.6012750566005707,0.4,0
114,Article,Log,0.7349419593811035,0.0,0.5964651852846146,0.2,0
114,Comment,Comment Like,0.4105660021305084,0.5,0.8711277842521667,0.1,1
114,Comment,Log,0.7349419593811035,0.0,0.6637702584266663,0.2,0
114,Comment Like,Log,0.5253908634185791,0.25,0.6594485640525818,0.2,0
115,Unit,Benchmark Testing,0.8068867921829224,0.2,0.5579671673476696,0.75,1
116,Customers Table,Airlines Table,0.5669299364089966,0.167,0.7384886145591736,0.0,0
116,Customers Table,CustomerReviews Table,0.4378121495246887,1.0,0.8450374603271484,0.0,0
116,Customers Table,CustomerBankAccounts Table,0.5626400113105774,1.0,0.8327193260192871,0.0,0
116,Airlines Table,CustomerReviews Table,0.5000299215316772,0.167,0.6844977736473083,0.0,0
116,Airlines Table,CustomerBankAccounts Table,0.6115848422050476,0.167,0.6953361183404922,0.0,0
116,CustomerReviews Table,CustomerBankAccounts Table,0.47238850593566895,0.167,0.7362569272518158,0.0,0
117,User,Data record,0.9432012438774109,0.333,0.6031377464532852,0.8,1
117,User,Operation data,0.5709439516067505,0.25,0.5454019978642464,0.8,1
117,Data record,Operation data,0.6664155125617981,0.2,0.5368551537394524,0.8,1
118,employee,department,0.8289989233016968,0.25,0.5478859320282936,0.286,1
118,employee,employee attendance,0.579562783241272,0.5,0.5491286851465702,0.286,0
118,employee,employee transfer department,0.48127007484436035,0.5,0.7660402655601501,0.286,1
118,employee,employee leave,0.34039944410324097,0.5,0.5491286851465702,0.143,1
118,employee,employee overtime,0.3529167175292969,0.5,0.816011905670166,0.143,1
118,department,employee attendance,0.5217230319976807,0.25,0.582834430038929,0.286,0
118,department,employee transfer department,0.48833325505256653,0.333,0.5678899735212326,0.286,1
118,department,employee leave,0.42579591274261475,0.25,0.582834430038929,0.286,0
118,department,employee overtime,0.41972339153289795,0.25,0.5043616346083581,0.286,0
118,employee attendance,employee transfer department,0.49963557720184326,0.25,0.585658386349678,0.0,0
118,employee attendance,employee leave,0.38436514139175415,0.25,1.0,0.143,0
118,employee attendance,employee overtime,0.4000386893749237,0.25,0.5113936346024275,0.143,0
118,employee transfer department,employee leave,0.4224419593811035,0.25,0.585658386349678,0.0,0
118,employee transfer department,employee overtime,0.4391862154006958,0.25,0.7108174860477448,0.0,0
118,employee leave,employee overtime,0.2873126268386841,0.25,0.5113936346024275,0.143,0
119,User,Indicator,0.8587177991867065,0.2,0.5149225872009993,0.471,0
119,User,User assigned indicator,0.5860827565193176,0.5,0.6943953037261963,0.471,1
119,User,Indicator data record,0.5856921672821045,0.25,0.598116971552372,0.765,1
119,Indicator,User assigned indicator,0.6453968286514282,0.5,0.4861825108528137,0.471,1
119,Indicator,Indicator data record,0.5856921672821045,0.333,0.49501084303483367,0.412,1
119,User assigned indicator,Indicator data record,0.6772468090057373,0.2,0.7455561310052872,0.647,0
120,User,Game Character,0.5492082834243774,0.25,0.6570716947317123,0.167,0
120,User,Corporation,0.8770583868026733,0.2,0.645789235830307,0.167,1
120,User,User Login Record,0.5055352449417114,0.5,0.7036628127098083,0.333,1
120,User,Application,0.5661002397537231,0.25,0.6430592834949493,0.0,1
120,User,API Key,0.5098201036453247,0.25,0.5672350153326988,0.0,0
120,Game Character,Corporation,0.6738653779029846,0.333,0.6113627403974533,0.333,1
120,Game Character,User Login Record,0.6413727402687073,0.25,0.5819055140018463,0.167,0
120,Game Character,Application,0.46909189224243164,0.25,0.6084631979465485,0.0,0
120,Game Character,API Key,0.5201759934425354,0.25,0.5829621776938438,0.0,0
120,Corporation,User Login Record,0.5429392457008362,0.25,0.5643898248672485,0.167,0
120,Corporation,Application,0.3508910536766052,0.25,0.6415019631385803,0.0,0
120,Corporation,API Key,0.4703499376773834,0.25,0.547779992222786,0.167,1
120,User Login Record,Application,0.5968559980392456,0.25,0.6164468601346016,0.0,0
120,User Login Record,API Key,0.5372320413589478,0.25,0.5785559415817261,0.0,0
120,Application,API Key,0.4782041907310486,0.25,0.5764267444610596,0.167,1
121,User,Authenticated User,0.7307016253471375,0.5,0.7219541817903519,0.19,1
121,User,Service,0.7363017201423645,0.167,0.5354208461940289,0.095,0
121,User,Worker Node,0.7363017201423645,0.143,0.6343531608581543,0.095,0
121,User,Authenticated Consumer,0.6470779180526733,0.143,0.6811215132474899,0.19,1
121,User,User Migration,0.7063286900520325,0.5,0.6345232725143433,0.048,1
121,User,Session,0.510140061378479,0.25,0.6190740689635277,0.048,0
121,User,Encrypted Data Test,0.4172155261039734,0.25,0.5093674566596746,0.0,0
121,Authenticated User,Service,0.6309300661087036,0.25,0.512488785199821,0.095,0
121,Authenticated User,Worker Node,0.551571249961853,0.25,0.5701179578900337,0.095,0
121,Authenticated User,Authenticated Consumer,0.6118770837783813,0.25,0.8654346466064453,0.095,0
121,Authenticated User,User Migration,0.6617556214332581,0.2,0.7048833817243576,0.0,0
121,Authenticated User,Session,0.6157522797584534,0.25,0.693655788898468,0.048,0
121,Authenticated User,Encrypted Data Test,0.5225734710693359,0.25,0.5657752379775047,0.0,0
121,Service,Worker Node,0.7363017201423645,0.5,0.5200479812920094,0.143,1
121,Service,Authenticated Consumer,0.510140061378479,0.25,0.6466516405344009,0.048,0
121,Service,User Migration,0.5579601526260376,0.25,0.4863141570240259,0.095,0
121,Service,Session,0.510140061378479,0.2,0.522834088653326,0.048,0
121,Service,Encrypted Data Test,0.29146531224250793,0.25,0.48194605484604836,0.0,0
121,Worker Node,Authenticated Consumer,0.510140061378479,0.25,0.5601745098829269,0.048,0
121,Worker Node,User Migration,0.438828706741333,0.25,0.5343419685959816,0.095,0
121,Worker Node,Session,0.510140061378479,0.2,0.5868975445628166,0.048,0
121,Worker Node,Encrypted Data Test,0.24287688732147217,0.25,0.49152935668826103,0.0,0
121,Authenticated Consumer,User Migration,0.658328652381897,0.25,0.5973298400640488,0.19,0
121,Authenticated Consumer,Session,0.510140061378479,0.333,0.6133669763803482,0.095,1
121,Authenticated Consumer,Encrypted Data Test,0.45878103375434875,0.25,0.556405670940876,0.048,0
121,User Migration,Session,0.5746947526931763,0.25,0.5747136101126671,0.048,0
121,User Migration,Encrypted Data Test,0.4880464971065521,0.25,0.5088741220533848,0.0,0
121,Session,Encrypted Data Test,0.31916746497154236,0.25,0.5364034473896027,0.0,0
122,Conversation,Message,0.42421817779541016,0.25,0.7095933556556702,0.0,1
122,Conversation,Inquiry,0.4166686534881592,0.25,0.7448965311050415,0.0,0
122,Conversation,Organization,0.8427757620811462,0.25,0.6190684288740158,0.273,0
122,Conversation,Security Base Record,0.5348174571990967,0.25,0.5215194597840309,0.273,1
122,Conversation,Customer,0.8427757620811462,0.25,0.6970134079456329,0.273,1
122,Message,Inquiry,0.43680915236473083,0.25,0.7091400027275085,0.0,0
122,Message,Organization,0.4746538996696472,0.25,0.6034520268440247,0.0,0
122,Message,Security Base Record,0.480165034532547,0.25,0.5333701558411121,0.0,0
122,Message,Customer,0.5275425314903259,0.25,0.7136969417333603,0.0,0
122,Inquiry,Organization,0.42544519901275635,0.25,0.651575431227684,0.0,0
122,Inquiry,Security Base Record,0.4581160545349121,0.25,0.5718492195010185,0.091,0
122,Inquiry,Customer,0.6489030718803406,0.5,0.7434876710176468,0.182,1
122,Organization,Security Base Record,0.44346025586128235,0.25,0.6112837940454483,0.273,0
122,Organization,Customer,0.8427757620811462,0.2,0.6510881781578064,0.364,1
122,Security Base Record,Customer,0.5454590320587158,0.25,0.5550010092556477,0.273,0
123,Customer,Supplier,0.9165279865264893,0.25,0.7437000274658203,0.429,0
123,Customer,Product,0.9165279865264893,0.2,0.7789234519004822,0.429,0
123,Customer,Staff,0.7294683456420898,0.25,0.6728778183460236,0.143,0
123,Customer,Purchase from Supplier,0.47966915369033813,0.25,0.6922459751367569,0.429,0
123,Customer,Sales Product,0.5624881386756897,0.25,0.6923357248306274,0.429,1
123,Supplier,Product,0.9165279865264893,0.25,0.7415402978658676,0.571,0
123,Supplier,Staff,0.7294683456420898,0.333,0.6259240657091141,0.143,0
123,Supplier,Purchase from Supplier,0.3588973581790924,0.5,0.8864182233810425,0.143,1
123,Supplier,Sales Product,0.47590208053588867,0.25,0.746245950460434,0.571,0
123,Product,Staff,0.7294683456420898,0.5,0.6361426711082458,0.143,0
123,Product,Purchase from Supplier,0.39433062076568604,0.25,0.6691687405109406,0.571,1
123,Product,Sales Product,0.4726141095161438,0.5,0.7575635313987732,0.429,1
123,Staff,Purchase from Supplier,0.43722477555274963,0.25,0.5364185459911823,0.143,1
123,Staff,Sales Product,0.543093740940094,0.25,0.5540303587913513,0.286,1
123,Purchase from Supplier,Sales Product,0.4745192527770996,0.25,0.705247551202774,0.571,0
124,User,User Follow,0.7211034893989563,0.5,0.6351042538881302,0.875,1
124,User,User Post,0.4460841119289398,0.5,0.6554579734802246,0.0,1
124,User Follow,User Post,0.744779109954834,0.25,0.8084453046321869,0.0,0
125,Page,Comment,0.40401580929756165,0.333,0.6280842572450638,0.167,1
125,Page,Version Record,0.6321758031845093,0.25,0.571939006447792,0.667,1
125,Comment,Version Record,0.48588916659355164,0.25,0.5418756976723671,0.0,0
126,Inspector,Death Record,0.77426677942276,0.111,0.5459026545286179,0.25,1
126,Inspector,Confirmed Death Record,0.6791815161705017,0.25,0.5767839401960373,0.25,1
126,Death Record,Confirmed Death Record,0.6127789616584778,0.5,0.8171893358230591,0.25,1
127,User,Match,0.5575032234191895,0.25,0.5854876413941383,0.2,0
127,User,User Match Record,0.5054336786270142,0.5,0.6819495260715485,0.2,1
127,Match,User Match Record,0.48753347992897034,0.5,0.5724828094244003,0.4,1
128,Task Execution Record,Task Parameter,0.7595881223678589,0.333,0.8261969685554504,0.25,1
128,Task Execution Record,Task Batch,0.7326339483261108,0.25,0.8046591579914093,0.375,1
128,Task Parameter,Task Batch,0.7041282653808594,0.25,0.7941370010375977,0.125,0
129,Room,User,0.8032116293907166,0.333,0.5270464271306992,0.857,1
129,Room,Message,0.8032116293907166,0.333,0.6456478834152222,0.857,1
129,Room,User Join Room,0.5678597092628479,0.5,0.8079880475997925,0.857,1
129,User,Message,0.8032116293907166,0.2,0.572999395430088,0.714,1
129,User,User Join Room,0.5482851266860962,0.5,0.615962952375412,0.857,1
129,Message,User Join Room,0.646709144115448,0.25,0.6321960687637329,0.857,0
130,Customer,Corporate Customer,0.4970106780529022,0.5,0.8978661596775055,0.0,1
130,Customer,Individual Customer,0.42862993478775024,0.5,0.8996869921684265,0.0,1
130,Customer,Project,0.5519199371337891,0.25,0.5774247124791145,0.0,0
130,Customer,Member,0.4033946990966797,0.25,0.7494113445281982,0.0,0
130,Customer,Project Member Relationship,0.577088475227356,0.25,0.644745409488678,0.0,0
130,Corporate Customer,Individual Customer,0.5366579294204712,0.167,0.8906768560409546,0.333,0
130,Corporate Customer,Project,0.6188966035842896,0.25,0.6325576603412628,0.0,0
130,Corporate Customer,Member,0.49285411834716797,0.25,0.6864828765392303,0.0,0
130,Corporate Customer,Project Member Relationship,0.6336236000061035,0.25,0.6285852789878845,0.0,0
130,Individual Customer,Project,0.5849509835243225,0.25,0.6334904432296753,0.0,0
130,Individual Customer,Member,0.438498318195343,0.25,0.6699986457824707,0.0,0
130,Individual Customer,Project Member Relationship,0.5996921062469482,0.25,0.6238809674978256,0.0,0
130,Project,Member,0.6785061955451965,0.333,0.5430183112621307,0.167,0
130,Project,Project Member Relationship,0.5205415487289429,0.5,0.6184997782111168,0.167,1
130,Member,Project Member Relationship,0.481264591217041,0.5,0.7274195551872253,0.167,1
131,employee,supplier,0.8426755666732788,0.25,0.6893419325351715,0.4,0
131,employee,project,0.8426755666732788,0.2,0.5819543898105621,0.4,1
131,employee,attendance record,0.7822579741477966,0.333,0.6266142129898071,0.4,1
131,employee,salary payment record,0.40950578451156616,0.25,0.5990147516131401,0.2,1
131,supplier,project,0.8426755666732788,0.25,0.590741440653801,0.6,1
131,supplier,attendance record,0.7822579741477966,0.143,0.5328543595969677,0.4,0
131,supplier,salary payment record,0.37893882393836975,0.25,0.536009818315506,0.2,0
131,project,attendance record,0.7822579741477966,0.167,0.48559408634901047,0.4,0
131,project,salary payment record,0.36260563135147095,0.25,0.4428979605436325,0.2,0
131,attendance record,salary payment record,0.3618292212486267,0.167,0.6490661203861237,0.2,0
132,Student,Course,0.8881049156188965,0.5,0.6869445592164993,0.444,0
132,Student,Teacher,0.4732266068458557,0.25,0.8300372064113617,0.0,0
132,Student,Course selection,0.8881049156188965,0.5,0.7221348285675049,0.444,1
132,Student,Teaching,0.47014421224594116,0.25,0.7891038656234741,0.0,0
132,Course,Teacher,0.7222879528999329,0.333,0.6200536042451859,0.222,0
132,Course,Course selection,0.8881049156188965,0.333,0.6796588003635406,0.333,1
132,Course,Teaching,0.7222879528999329,0.2,0.6350126415491104,0.222,1
132,Teacher,Course selection,0.5471569299697876,0.25,0.6552587300539017,0.222,0
132,Teacher,Teaching,0.7222879528999329,0.5,0.8992041349411011,0.222,1
132,Course selection,Teaching,0.5170526504516602,0.25,0.7293063998222351,0.222,0
133,Book,Book Category,0.716107964515686,0.5,0.8061763346195221,0.143,1
133,Book,Reader,0.7272564768791199,0.25,0.7652372717857361,0.286,0
133,Book,Reader Category,0.5610612034797668,0.25,0.6720508933067322,0.429,0
133,Book,Borrowing Information,0.6181269884109497,0.25,0.6003662869334221,0.429,1
133,Book Category,Reader,0.5623073577880859,0.25,0.6886462569236755,0.429,0
133,Book Category,Reader Category,0.5521779656410217,0.167,0.856342226266861,0.286,0
133,Book Category,Borrowing Information,0.6673282384872437,0.25,0.5465530827641487,0.571,0
133,Reader,Reader Category,0.6262336373329163,0.5,0.8539136946201324,0.143,1
133,Reader,Borrowing Information,0.5915881395339966,0.25,0.6394577622413635,0.429,1
133,Reader Category,Borrowing Information,0.6033908128738403,0.25,0.5896177440881729,0.571,0
